,TTR,asesõnade_esimese_isiku_osaarv,asesõnade_kolmanda_isiku_osaarv,asesõnade_teise_isiku_osaarv,emotikonide_arv,kaudse_kõneviisi_osakaal,kirjavigadega_osaarv,kokkukleepunud_kirjavahemärkide_arv,korduvate_sõnade_arv,korduvate_tähtede_arv,käändsõnade_osaarv,lemmapikkuse_osaarv,luhemate_tundmatute_osakaal,läbinisti_suur,nud-partitsiibiga_verbide_osakaal,passiivi_osakaal,puuduva_suure_algustähega,verbide_esimese_isiku_osaarv,verbide_kolmanda_isiku_osaarv,verbide_teise_isiku_osaarv,formaadivead,keelevead,koos,laensõnad,lühendid,murdeline,märgiasendused,märgikordused,numbrivead,omasõnad,partiklid,sõnaliited,toorlaenud,Ühendsõnastikust,formaalsus,spontaansus
www_med24_ee.ela_557549.txt,0.7109004739336493,0.6923076923076923,0.07692307692307693,0.23076923076923078,0,0.0,0.008097165991902834,0,0,0,0.2874493927125506,4.418502202643172,0.004048582995951417,0.0,0.02127659574468085,0.02127659574468085,0.0,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5
www_ilm_err_ee.ela_196894.txt,0.7769784172661871,0.0,1.0,0.0,1,0.0,0.02631578947368421,0,0,0,0.6513157894736842,5.5359477124183005,0.0,0.015267175572519083,0.08333333333333333,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0
www_tootukassa_ee.ela_395777.txt,0.6434782608695652,0.0,1.0,0.0,0,0.0,0.015267175572519083,0,0,0,0.5343511450381679,4.480916030534351,0.0,0.043859649122807015,0.038461538461538464,0.15384615384615385,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25
www_mod_gov_ee.ela_178680.txt,0.7212121212121212,0.0,0.0,0.0,0,0.0,0.01092896174863388,0,0,0,0.6229508196721312,5.464285714285714,0.0,0.0,0.12,0.14,0.006060606060606061,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7766666666666667,0.0
www_pealinn_ee.ela_132426.txt,0.7329842931937173,0.0,0.0,0.0,0,0.03225806451612903,0.023474178403755867,1,0,0,0.5539906103286385,5.085585585585585,0.004694835680751174,0.04519774011299435,0.0,0.0967741935483871,0.005649717514124294,0.125,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.39999999999999997
www_advent_ee.ela_658698.txt,0.6653992395437263,0.5882352941176471,0.29411764705882354,0.11764705882352941,0,0.0,0.003236245954692557,0,0,1,0.37216828478964403,4.223021582733813,0.003236245954692557,0.0038022813688212928,0.05128205128205128,0.02564102564102564,0.0038022813688212928,0.4883720930232558,0.4186046511627907,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667
www_auto24_ee.ela_469677.txt,0.6044776119402985,0.0625,0.5,0.4375,0,0.0,0.03503184713375796,0,0,20,0.29936305732484075,4.362989323843417,0.025477707006369428,0.011194029850746268,0.0,0.0,0.007462686567164179,0.06896551724137931,0.5172413793103449,0.41379310344827586,0.0,0.0,0.022292993630573247,0.0,0.0,0.006369426751592357,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.009554140127388535,0.26666666666666666,0.7666666666666666
www_tuuleenergia_ee.ela_40373.txt,0.7894736842105263,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.41228070175438597,5.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.31
www_bsd_ee.ela_638246.txt,0.6551724137931034,0.0,1.0,0.0,0,0.0,0.047058823529411764,0,0,3,0.4764705882352941,4.374233128834356,0.011764705882352941,0.01904761904761905,0.037037037037037035,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.29333333333333333
www_le_ee.ela_240831.txt,0.7456140350877193,0.5,0.5,0.0,0,0.0,0.0,0,0,1,0.5153846153846153,4.512,0.015384615384615385,0.035398230088495575,0.18518518518518517,0.037037037037037035,0.008849557522123894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5933333333333334,0.0
www_xn--eestimngula-q8a_ee.ela_40079.txt,0.7083333333333334,1.0,0.0,0.0,0,0.0,0.02654867256637168,0,0,0,0.5663716814159292,4.582608695652174,0.0,0.053763440860215055,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3066666666666667,0.3333333333333333
www_vorumaateataja_ee.ela_241120.txt,0.5794392523364486,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.005376344086021506,0,0,0,0.3602150537634409,4.28486646884273,0.005376344086021506,0.003134796238244514,0.11702127659574468,0.07446808510638298,0.003134796238244514,0.3,0.7,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.25,0.26333333333333336
www_mesindus_ee.ela_33384.txt,0.6613756613756614,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.004694835680751174,0,0,0,0.4460093896713615,4.811320754716981,0.014084507042253521,0.0,0.021739130434782608,0.08695652173913043,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.29333333333333333
www_horsemarket_ee.ela_436247.txt,0.6909722222222222,0.0,1.0,0.0,0,0.013157894736842105,0.04310344827586207,2,0,0,0.4454022988505747,4.87037037037037,0.0,0.02464788732394366,0.02631578947368421,0.06578947368421052,0.017605633802816902,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.44333333333333336,0.27666666666666667
www_eestisport_ee.ela_196071.txt,0.7181818181818181,0.0,0.0,0.0,1,0.0,0.08333333333333333,0,1,0,0.5909090909090909,4.969465648854962,0.007575757575757576,0.1743119266055046,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133333333333333,0.0
forte_delfi_ee.ela_88079.txt,0.7235294117647059,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.3826530612244898,5.216216216216216,0.0,0.011764705882352941,0.0,0.044444444444444446,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333
www_vm_ee.ela_81604.txt,0.7607655502392344,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.5606694560669456,5.2105263157894735,0.0,0.038461538461538464,0.02040816326530612,0.02040816326530612,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333
et_wikipedia_org.ela_191506.txt,0.6691729323308271,0.0,1.0,0.0,0,0.0,0.04666666666666667,0,0,0,0.6333333333333333,5.083870967741936,0.0,0.0989010989010989,0.0,0.25925925925925924,0.054945054945054944,0.0,1.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.61,0.16666666666666666
www_hambaarst_ee.ela_475731.txt,0.7474747474747475,0.0,0.0,0.0,0,0.0,0.04918032786885246,0,0,4,0.4918032786885246,5.0625,0.03278688524590164,0.0,0.0,0.11538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.3333333333333333
arhiiv_koolielu_ee.ela_481254.txt,0.7071428571428572,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.005988023952095809,0,0,0,0.3772455089820359,4.681818181818182,0.0,0.007194244604316547,0.023255813953488372,0.06976744186046512,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3
mesindus_ee.ela_210638.txt,0.7674418604651163,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.01,1,0,0,0.37,4.590909090909091,0.01,0.0,0.09090909090909091,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.6333333333333333
www_emta_ee.ela_522725.txt,0.6597938144329897,0.0,1.0,0.0,0,0.0,0.03669724770642202,0,0,0,0.6146788990825688,5.220338983050848,0.01834862385321101,0.014285714285714285,0.0,0.2916666666666667,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.5833333333333334
www_alphagis_ee.ela_403490.txt,0.7528089887640449,0.0,0.0,0.0,6,0.0,0.030303030303030304,0,0,0,0.6717171717171717,5.529126213592233,0.015151515151515152,0.029197080291970802,0.0,0.07407407407407407,0.0072992700729927005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2333333333333333
www_meiekirik_ee.ela_286284.txt,0.6875,0.0,1.0,0.0,0,0.0,0.006578947368421052,0,0,1,0.42105263157894735,5.01948051948052,0.013157894736842105,0.0,0.024390243902439025,0.0975609756097561,0.007874015748031496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.25
www_soudeliit_ee.ela_547578.txt,0.8793103448275862,0.0,0.0,0.0,0,0.0,0.04477611940298507,0,0,0,0.5970149253731343,5.119402985074627,0.0,0.06896551724137931,0.0,0.09090909090909091,0.017241379310344827,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
bhr_balanss_ee.ela_565106.txt,0.7577639751552795,1.0,0.0,0.0,0,0.0,0.005434782608695652,0,0,1,0.41304347826086957,4.893048128342246,0.010869565217391304,0.00625,0.07894736842105263,0.05263157894736842,0.00625,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38999999999999996,0.3666666666666667
www_sirp_ee.ela_651305.txt,0.7228260869565217,0.0,1.0,0.0,0,0.02857142857142857,0.004878048780487805,0,0,0,0.5170731707317073,4.9950495049504955,0.00975609756097561,0.0,0.2,0.05714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
www_helen_ee.ela_520035.txt,0.8244274809160306,0.0,0.0,0.0,1,0.0,0.0,1,0,2,0.4909090909090909,4.425,0.0,0.0078125,0.037037037037037035,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.35333333333333333
www_europarl_ee.ela_36110.txt,0.7037037037037037,0.0,0.0,0.0,0,0.0,0.008403361344537815,0,0,0,0.5798319327731093,5.67910447761194,0.0,0.009259259259259259,0.0,0.19047619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866666666666666,0.25
nami-nami_ee.ela_372868.txt,0.7075471698113207,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.4375,4.67479674796748,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26333333333333336,0.29333333333333333
video_usk_ee.ela_152445.txt,0.5588235294117647,1.0,0.0,0.0,0,0.0,0.010050251256281407,0,0,1,0.4221105527638191,4.2712765957446805,0.04020100502512563,0.006172839506172839,0.05263157894736842,0.07894736842105263,0.0,0.0,0.4,0.6,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.3333333333333333,0.25
blog_maaleht_ee.ela_73268.txt,0.8169642857142857,0.6,0.4,0.0,0,0.0,0.011406844106463879,0,0,0,0.4524714828897338,4.679389312977099,0.0,0.009478672985781991,0.05172413793103448,0.017241379310344827,0.0,0.4166666666666667,0.5416666666666666,0.041666666666666664,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.16666666666666666,0.27666666666666667
forte_delfi_ee.ela_222312.txt,0.7733333333333333,0.0,1.0,0.0,0,0.0,0.011560693641618497,0,1,0,0.49710982658959535,5.076470588235294,0.017341040462427744,0.0,0.08823529411764706,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.37333333333333335,0.3333333333333333
www_eestigiid_ee.ela_530847.txt,0.6020408163265306,0.0,0.0,0.0,0,0.03333333333333333,0.05371900826446281,0,0,0,0.6033057851239669,4.502092050209205,0.004132231404958678,0.10106382978723404,0.03333333333333333,0.03333333333333333,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.45,0.16666666666666666
www_dragon_ee.ela_303548.txt,0.6590909090909091,0.8181818181818182,0.0,0.18181818181818182,2,0.0,0.05555555555555555,3,0,0,0.33986928104575165,4.380597014925373,0.09803921568627451,0.0038461538461538464,0.08108108108108109,0.02702702702702703,0.038461538461538464,0.12,0.8,0.08,0.0,0.00641025641025641,0.07051282051282051,0.0,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.03205128205128205,0.16666666666666666,0.9666666666666667
arvamus_postimees_ee.ela_5946.txt,0.6299212598425197,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0.39932885906040266,4.907407407407407,0.0,0.007874015748031496,0.07042253521126761,0.1267605633802817,0.0,0.2631578947368421,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25
www_porterracing_ee.ela_609577.txt,0.8372093023255814,1.0,0.0,0.0,0,0.0,0.013605442176870748,0,0,0,0.46938775510204084,4.507246376811594,0.02040816326530612,0.024390243902439025,0.09090909090909091,0.030303030303030304,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5566666666666666
www_naisteleht_ee.ela_355886.txt,0.6432748538011696,0.0,0.8888888888888888,0.1111111111111111,0,0.0,0.00980392156862745,0,0,0,0.23529411764705882,4.157303370786517,0.029411764705882353,0.0,0.0,0.0,0.01764705882352941,0.14814814814814814,0.5185185185185185,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39666666666666667
toompark_pri_ee.ela_458650.txt,0.7840909090909091,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0.3235294117647059,4.631578947368421,0.00980392156862745,0.0,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6266666666666666
reisiajakiri_gomaailm_ee.ela_530539.txt,0.7439024390243902,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0.36787564766839376,4.815217391304348,0.0,0.0,0.0196078431372549,0.0392156862745098,0.0,0.4666666666666667,0.3333333333333333,0.2,0.0,0.0,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015544041450777202,0.29333333333333333,0.6666666666666666
et_wikipedia_org.ela_467359.txt,0.797752808988764,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0.49038461538461536,4.73404255319149,0.0,0.0449438202247191,0.041666666666666664,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44333333333333336,0.4166666666666667
www_horisont_ee.ela_455809.txt,0.7023809523809523,0.5,0.5,0.0,0,0.0,0.0053475935828877,0,0,0,0.4919786096256685,4.836842105263158,0.0,0.005952380952380952,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666
untitled.txt,0.8431372549019608,0.5,0.5,0.0,0,0.0,0.0,0,0,1,0.49122807017543857,4.571428571428571,0.017543859649122806,0.0,0.0,0.047619047619047616,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19333333333333333,0.26666666666666666
www_tallegg_ee.ela_33687.txt,0.6869565217391305,0.2,0.0,0.8,0,0.0,0.0,6,0,0,0.3458646616541353,4.619834710743802,0.0,0.0,0.056338028169014086,0.056338028169014086,0.0,0.06666666666666667,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5466666666666666
eok_ee.ela_435890.txt,0.8762886597938144,0.0,1.0,0.0,0,0.0,0.0625,0,0,0,0.6785714285714286,5.2342342342342345,0.0,0.09278350515463918,0.09090909090909091,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.25
kalah_zzz_ee.ela_52237.txt,0.6796116504854369,0.5,0.5,0.0,0,0.0,0.007936507936507936,0,0,0,0.42857142857142855,4.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44333333333333336,0.37999999999999995
valitsus_ee.ela_480708.txt,0.6053811659192825,0.8235294117647058,0.17647058823529413,0.0,0,0.0,0.00392156862745098,0,0,0,0.34901960784313724,4.497907949790795,0.00392156862745098,0.0,0.046153846153846156,0.09230769230769231,0.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.29333333333333333,0.27666666666666667
www_kasutatudraamat_ee.ela_68759.txt,0.6767676767676768,0.0625,0.875,0.0625,0,0.0,0.0,3,1,0,0.30042918454935624,4.671296296296297,0.04291845493562232,0.0,0.021739130434782608,0.043478260869565216,0.036458333333333336,0.10714285714285714,0.75,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0
www_epl_ee.ela_685672.txt,0.5888501742160279,0.0,0.5,0.5,0,0.0,0.008875739644970414,0,0,4,0.3224852071005917,4.3896103896103895,0.005917159763313609,0.007017543859649123,0.03225806451612903,0.06451612903225806,0.0035087719298245615,0.0,0.44,0.56,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.16666666666666666,0.6
unitedkiters_ee.ela_78733.txt,0.7833333333333333,0.0,0.0,0.0,0,0.0,0.03759398496240601,0,1,0,0.46616541353383456,4.3359375,0.045112781954887216,0.008333333333333333,0.03225806451612903,0.0,0.016666666666666666,0.0,1.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.015037593984962405,0.2333333333333333,0.6
www_linnaleht_ee.ela_420357.txt,0.6511627906976745,0.35,0.65,0.0,0,0.0,0.017123287671232876,0,0,1,0.3595890410958904,4.627737226277373,0.030821917808219176,0.0,0.05,0.0,0.0038910505836575876,0.13636363636363635,0.7727272727272727,0.09090909090909091,0.0,0.0,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424657534246575,0.16666666666666666,0.4633333333333333
www_nami-nami_ee.ela_173054.txt,0.7058823529411765,0.0,0.0,0.0,0,0.0,0.008264462809917356,0,0,0,0.47107438016528924,4.732142857142857,0.024793388429752067,0.01,0.0,0.07692307692307693,0.0,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.25,0.3333333333333333
www_mulje_ee.ela_177932.txt,0.5136186770428015,0.6666666666666666,0.19047619047619047,0.14285714285714285,1,0.0,0.07418397626112759,5,0,0,0.17804154302670624,3.9731800766283527,0.032640949554896145,0.020242914979757085,0.012987012987012988,0.0,0.048582995951417005,0.4318181818181818,0.3409090909090909,0.22727272727272727,0.0,0.0,0.01483679525222552,0.0,0.005934718100890208,0.0,0.0,0.002967359050445104,0.0,0.0,0.0,0.002967359050445104,0.0,0.002967359050445104,0.16666666666666666,1.0
rahvahaal_delfi_ee.ela_135048.txt,0.7053571428571429,0.25,0.0,0.75,0,0.016666666666666666,0.05415162454873646,1,0,2,0.37184115523465705,4.563025210084033,0.010830324909747292,0.052132701421800945,0.016666666666666666,0.016666666666666666,0.018957345971563982,0.09523809523809523,0.14285714285714285,0.7619047619047619,0.0,0.0,0.010830324909747292,0.0,0.0,0.0,0.0036101083032490976,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.16666666666666666,1.0
valitsus_ee.ela_132104.txt,0.7478991596638656,0.0,0.0,0.0,0,0.0,0.007407407407407408,0,1,0,0.6,5.647058823529412,0.007407407407407408,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.25
www_vsport_ee.ela_120496.txt,0.6938775510204082,0.0,1.0,0.0,0,0.0,0.06726457399103139,0,1,0,0.5695067264573991,4.755868544600939,0.0,0.08465608465608465,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35333333333333333,0.6666666666666666
www_lemmik_ee.ela_519214.txt,0.8235294117647058,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0.5,4.626016260162602,0.0,0.0,0.16,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3333333333333333
no_spam_ee.ela_2227.txt,0.5672514619883041,0.0,0.5,0.5,2,0.0,0.02040816326530612,0,0,4,0.5969387755102041,5.096153846153846,0.0,0.043209876543209874,0.06666666666666667,0.1,0.012345679012345678,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.0
reform_ee.ela_24983.txt,0.728,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.3197278911564626,4.714285714285714,0.0,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.3333333333333333
www_admiralmarkets_ee.ela_333517.txt,0.6632653061224489,0.0,0.0,0.0,0,0.0,0.0625,0,0,0,0.5625,5.110091743119266,0.0,0.07142857142857142,0.2,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0
www_post_ee.ela_149870.txt,0.6888888888888889,0.0,0.0,0.0,0,0.0,0.050505050505050504,0,0,1,0.7070707070707071,5.198275862068965,0.0,0.05555555555555555,0.0,0.0625,0.011111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.16666666666666666
www_reklaamitrikk_ee.ela_315713.txt,0.5903954802259888,0.2857142857142857,0.7142857142857143,0.0,0,0.0,0.009523809523809525,0,1,0,0.37857142857142856,4.724598930481283,0.014285714285714285,0.01440922190201729,0.061224489795918366,0.08163265306122448,0.002881844380403458,0.047619047619047616,0.8571428571428571,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.39666666666666667
www_lillelapsed_ee.ela_607751.txt,0.6982758620689655,0.25,0.75,0.0,0,0.0,0.0,0,0,0,0.4580152671755725,4.705426356589148,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23666666666666666,0.3133333333333333
kaja_ekstreem_ee.ela_71641.txt,0.6577777777777778,0.7142857142857143,0.2857142857142857,0.0,0,0.017543859649122806,0.014545454545454545,0,0,0,0.4109090909090909,4.415686274509804,0.0036363636363636364,0.03982300884955752,0.07017543859649122,0.14035087719298245,0.004424778761061947,0.21428571428571427,0.7142857142857143,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
herba_folklore_ee.ela_93408.txt,0.8865979381443299,0.0,0.0,0.0,0,0.0,0.007936507936507936,0,0,0,0.5158730158730159,4.713114754098361,0.0,0.031578947368421054,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933333333333333,0.0
